,id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,popularity
744,374TbgVB4ZpzfElNKf3IbN,"Lived In Splendour, Died In Chaos",Cure For Sanity,6yuGZO9460TzKMMZ7qQZez,['Pop Will Eat Itself'],['5rIXueJu7zVE2gDZjUM6g8'],16,1,False,0.6729999999999999,0.551,9,-19.414,1,0.0581,0.000183,0.436,0.198,0.6940000000000001,103.97,306800,4.0,1990,1990-10-30,5
745,4Yp8bBfXLBRF2AVaDTpFej,The Beat That Refused to Die,Cure For Sanity,6yuGZO9460TzKMMZ7qQZez,['Pop Will Eat Itself'],['5rIXueJu7zVE2gDZjUM6g8'],17,1,False,0.802,0.496,2,-19.5,1,0.0762,0.0541,0.153,0.331,0.544,114.954,92267,4.0,1990,1990-10-30,4
746,0Re9BwJgZZHv5DmPj6Dtma,"X, Y & Zee",Cure For Sanity,6yuGZO9460TzKMMZ7qQZez,['Pop Will Eat Itself'],['5rIXueJu7zVE2gDZjUM6g8'],18,1,False,0.684,0.642,2,-18.177,1,0.0445,0.0179,0.0825,0.271,0.653,102.992,282840,4.0,1990,1990-10-30,12
747,2qHSpsND3TDZ6gMQnE0bDN,92° F (The 3rd Degree),Cure For Sanity,6yuGZO9460TzKMMZ7qQZez,['Pop Will Eat Itself'],['5rIXueJu7zVE2gDZjUM6g8'],19,1,False,0.625,0.624,2,-17.507,1,0.0406,0.000288,0.444,0.0671,0.968,119.919,319800,4.0,1990,1990-10-30,6
748,10Iq0nIrwzWSe9sxhWxcEN,It's All in My Mind,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],1,1,False,0.677,0.8490000000000001,5,-7.607,1,0.0302,0.0355,0.236,0.134,0.925,122.07,221427,4.0,2005,2005-06-07,0
749,5XJpwSUQXjAgkR2v4mYQqe,Time Stops,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],2,1,False,0.3939999999999999,0.773,5,-6.989,1,0.0307,0.00962,0.631,0.659,0.6679999999999999,130.299,251373,4.0,2005,2005-06-07,0
750,3t7y9l6ZFPDd5w4vGTxck3,Nowhere,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],3,1,False,0.594,0.652,7,-9.668,1,0.0309,0.0043,0.7240000000000001,0.0882,0.379,124.228,220227,4.0,2005,2005-06-07,0
751,3aF8rS83FO53k7lE3QGbaF,Save,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],4,1,False,0.612,0.745,6,-8.032,0,0.0278,0.0175,0.621,0.123,0.484,115.678,254800,4.0,2005,2005-06-07,0
752,7ylYEDHTOtUjg6pjWCufZ5,Slow Fade,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],5,1,False,0.244,0.797,4,-5.9460000000000015,1,0.033,1.51e-05,0.322,0.135,0.753,161.734,114467,4.0,2005,2005-06-07,0
753,0z8nCmzLVkWryGla489FZT,Only With You,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],6,1,False,0.631,0.429,7,-12.202,0,0.039,0.149,0.504,0.0886,0.226,132.306,261933,4.0,2005,2005-06-07,0
754,4iVhyExepWC4tP4q02xUCL,Cells,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],7,1,False,0.55,0.555,10,-9.471,1,0.03,0.216,0.949,0.128,0.43,118.635,200533,4.0,2005,2005-06-07,0
755,1drsd48VIaKzSCVsyf8tAN,Feel,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],8,1,False,0.419,0.746,8,-6.783,1,0.0305,0.0137,0.379,0.317,0.584,145.00799999999995,231507,4.0,2005,2005-06-07,0
756,0Q2E85qo2cKAhb8lh9J9gy,Fallen Leaves,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],9,1,False,0.375,0.866,10,-5.482,1,0.0331,0.0263,0.578,0.107,0.757,132.025,211093,4.0,2005,2005-06-07,0
757,1nzE1TQ6MMGw5ZOy4CbnGV,Flowing,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],10,1,False,0.556,0.835,2,-6.979,1,0.0281,0.000151,0.0242,0.158,0.7879999999999999,125.101,181240,4.0,2005,2005-06-07,0
758,321j2ZOF1EDa7HU910GU6s,Born Under a Good Sign,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],11,1,False,0.216,0.867,5,-5.3729999999999976,0,0.0525,4.1e-05,0.476,0.1169999999999999,0.621,152.549,180600,4.0,2005,2005-06-07,0
759,5NIynNWWwc94Ucfiy6hoJ5,Don't Hide,Man-Made,4JAzlgaFGLaLr1zLrmeih7,['Teenage Fanclub'],['2Sp19cOHSqAUlE64hekARW'],12,1,False,0.4920000000000001,0.357,3,-11.007,1,0.0266,0.258,0.836,0.2019999999999999,0.2739999999999999,87.12,240733,4.0,2005,2005-06-07,0
760,1DH9pHPoBQ1YJRbzuFfnhV,The Magic of the Wizard's Dream (English Version),The Magic of the Wizard's Dream - EP (feat. Christopher Lee),6OfEfUiqbR84z7QwzRHVMO,['Rhapsody Of Fire'],['2GnCQNJbs4xqFulqAdAg2U'],1,1,False,0.417,0.511,10,-6.144,0,0.0279999999999999,0.5429999999999999,0.0003689999999999,0.0984,0.168,73.99600000000002,222333,4.0,2005,2005-03-29,45
761,3iKqzaM0TWoqfIGxEdJZMo,The Magic of the Wizard's Dream (German Version),The Magic of the Wizard's Dream - EP (feat. Christopher Lee),6OfEfUiqbR84z7QwzRHVMO,['Rhapsody Of Fire'],['2GnCQNJbs4xqFulqAdAg2U'],2,1,False,0.414,0.5329999999999999,10,-5.313,0,0.0292,0.5479999999999999,0.000728,0.122,0.19,73.984,220520,4.0,2005,2005-03-29,17
762,2DidEKKTQvvnnhGKFz2KUk,The Magic of the Wizard's Dream (Album Version),The Magic of the Wizard's Dream - EP (feat. Christopher Lee),6OfEfUiqbR84z7QwzRHVMO,['Rhapsody Of Fire'],['2GnCQNJbs4xqFulqAdAg2U'],3,1,False,0.376,0.439,10,-8.208,0,0.0317,0.3670000000000001,1.18e-05,0.114,0.067,115.835,266227,4.0,2005,2005-03-29,17
763,1YsYNPOnfAgUFv5X8MXrJt,Lo Specchio D'argento,The Magic of the Wizard's Dream - EP (feat. Christopher Lee),6OfEfUiqbR84z7QwzRHVMO,['Rhapsody Of Fire'],['2GnCQNJbs4xqFulqAdAg2U'],4,1,False,0.547,0.513,7,-7.872000000000001,0,0.0276,0.611,0.0,0.411,0.568,110.361,255373,4.0,2005,2005-03-29,17
764,1IVOR9lUdHKxSLlMmxqWYW,The Last Angel's Call,The Magic of the Wizard's Dream - EP (feat. Christopher Lee),6OfEfUiqbR84z7QwzRHVMO,['Rhapsody Of Fire'],['2GnCQNJbs4xqFulqAdAg2U'],5,1,False,0.265,0.921,1,-4.872,1,0.0495,0.0194,0.0,0.129,0.303,179.96200000000005,276880,4.0,2005,2005-03-29,14
765,0D4D1A5hpNBePmp2QxvRQE,"Solomon, HWV 67, Act III: Sinfonia, ""Arrival of the Queen of Sheba""",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['George Frideric Handel', 'Budapest Strings']","['1QL7yTHrdahRMpvNtn6rI2', '0iB0H1SZf2gP66tPYfFQCP']",1,1,False,0.511,0.2019999999999999,10,-17.454,1,0.0462,0.946,0.915,0.384,0.755,107.082,210000,4.0,1994,1994-11-02,0
766,7CDXuc7DCiUSEnOLZdFgoH,"Concerto for 2 Violins in G Major, RV 516: I. Allegro molto",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Antonio Vivaldi', 'Bela Banfalvi', 'Zsuzsa Nemeth', 'Budapest Strings']","['2QOIawHpSlOwXDvSqQ9YJR', '5fHgbkrS1UzsgXE2Mmhsjn', '4CMZ7znTPYYxd0p3WFZr4X', '0iB0H1SZf2gP66tPYfFQCP']",2,1,False,0.477,0.186,2,-15.226,1,0.0483,0.875,0.0458,0.1669999999999999,0.5770000000000001,119.421,235093,4.0,1994,1994-11-02,0
767,2OlO5Dahc4bezupWm5AQZr,"Concerto for 2 Violins in G Major, RV 516: II. Andante (molto)",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Antonio Vivaldi', 'Bela Banfalvi', 'Zsuzsa Nemeth', 'Budapest Strings']","['2QOIawHpSlOwXDvSqQ9YJR', '5fHgbkrS1UzsgXE2Mmhsjn', '4CMZ7znTPYYxd0p3WFZr4X', '0iB0H1SZf2gP66tPYfFQCP']",3,1,False,0.301,0.0732,11,-21.423,0,0.0426,0.8759999999999999,0.000755,0.118,0.113,42.7,122933,3.0,1994,1994-11-02,0
768,1MfN8gW1h11ZzU4OX3bGbg,"Concerto for 2 Violins in G Major, RV 516: III. Allegro",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Antonio Vivaldi', 'Bela Banfalvi', 'Zsuzsa Nemeth', 'Budapest Strings']","['2QOIawHpSlOwXDvSqQ9YJR', '5fHgbkrS1UzsgXE2Mmhsjn', '4CMZ7znTPYYxd0p3WFZr4X', '0iB0H1SZf2gP66tPYfFQCP']",4,1,False,0.493,0.1989999999999999,2,-16.293,1,0.0382,0.852,0.107,0.183,0.52,123.967,201973,3.0,1994,1994-11-02,0
769,1R2leGHAZD6rCiB5RWbshF,"Concerto in C minor, BWV 1060: I. Allegro",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Johann Sebastian Bach', 'Emilia Csanky', 'Bela Banfalvi', 'Budapest Strings']","['5aIqB5nVVvmFsvSdExz408', '0NM0eSikfN5dVbDuGDKyfl', '5fHgbkrS1UzsgXE2Mmhsjn', '0iB0H1SZf2gP66tPYfFQCP']",5,1,False,0.242,0.2789999999999999,0,-14.169,0,0.0431,0.936,0.7829999999999999,0.0938,0.612,181.755,302467,4.0,1994,1994-11-02,0
770,1pgpHTAmeQYGRuDp30WoxQ,"Concerto in C minor, BWV 1060: II. Adagio",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Johann Sebastian Bach', 'Emilia Csanky', 'Bela Banfalvi', 'Budapest Strings']","['5aIqB5nVVvmFsvSdExz408', '0NM0eSikfN5dVbDuGDKyfl', '5fHgbkrS1UzsgXE2Mmhsjn', '0iB0H1SZf2gP66tPYfFQCP']",6,1,False,0.07,0.122,0,-20.123,0,0.047,0.875,0.575,0.1889999999999999,0.165,70.818,389493,3.0,1994,1994-11-02,0
771,6OyDKsqxbSYhsxj0WiHM8Q,"Concerto in C minor, BWV 1060: III. Allegro",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Johann Sebastian Bach', 'Emilia Csanky', 'Bela Banfalvi', 'Budapest Strings']","['5aIqB5nVVvmFsvSdExz408', '0NM0eSikfN5dVbDuGDKyfl', '5fHgbkrS1UzsgXE2Mmhsjn', '0iB0H1SZf2gP66tPYfFQCP']",7,1,False,0.598,0.371,0,-14.268,0,0.0385,0.887,0.802,0.073,0.782,104.387,217040,4.0,1994,1994-11-02,1
772,6GotsH7LC8ToBeqnniU9RL,"Oboe Concerto in A Minor, RV 461: I. Allegro non molto",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Antonio Vivaldi', 'Emilia Csanky', 'Budapest Strings']","['2QOIawHpSlOwXDvSqQ9YJR', '0NM0eSikfN5dVbDuGDKyfl', '0iB0H1SZf2gP66tPYfFQCP']",8,1,False,0.385,0.1159999999999999,2,-16.167,0,0.0427,0.909,0.7709999999999999,0.0946,0.467,80.02600000000002,230533,4.0,1994,1994-11-02,0
773,0iS8bzfPT08NgcZkFrvWmd,"Oboe Concerto in A Minor, RV 461: II. Larghetto",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Antonio Vivaldi', 'Emilia Csanky', 'Budapest Strings']","['2QOIawHpSlOwXDvSqQ9YJR', '0NM0eSikfN5dVbDuGDKyfl', '0iB0H1SZf2gP66tPYfFQCP']",9,1,False,0.146,0.0794,0,-21.89,1,0.0441,0.985,0.907,0.134,0.0738,55.834,259067,4.0,1994,1994-11-02,0
774,4meyJ5AGPbeS5GMbAMMWMo,"Oboe Concerto in A Minor, RV 461: III. Allegro",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Antonio Vivaldi', 'Emilia Csanky', 'Budapest Strings']","['2QOIawHpSlOwXDvSqQ9YJR', '0NM0eSikfN5dVbDuGDKyfl', '0iB0H1SZf2gP66tPYfFQCP']",10,1,False,0.501,0.105,9,-18.378,0,0.0361,0.966,0.843,0.0715,0.475,104.436,186400,4.0,1994,1994-11-02,0
775,0oPlMoaYwMvccRy7SUdlg3,"Concerto Grosso in G Major, Op. 6, No. 1, HWV 319: I. A tempo giusto",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['George Frideric Handel', 'Budapest Strings']","['1QL7yTHrdahRMpvNtn6rI2', '0iB0H1SZf2gP66tPYfFQCP']",11,1,False,0.287,0.0326,7,-19.457,1,0.0409999999999999,0.966,0.337,0.119,0.264,80.768,93800,4.0,1994,1994-11-02,0
776,6gkI5onTJTahj6iQBR7xBF,"Concerto Grosso in G Major, Op. 6, No. 1, HWV 319: II. Allegro",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['George Frideric Handel', 'Budapest Strings']","['1QL7yTHrdahRMpvNtn6rI2', '0iB0H1SZf2gP66tPYfFQCP']",12,1,False,0.51,0.2289999999999999,7,-16.069000000000006,1,0.0354,0.961,0.41,0.188,0.5760000000000001,131.127,110493,4.0,1994,1994-11-02,0
777,3BTpz0zRmah3dRjHBEST0N,"Concerto Grosso in G Major, Op. 6, No. 1, HWV 319: III. Adagio",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['George Frideric Handel', 'Budapest Strings']","['1QL7yTHrdahRMpvNtn6rI2', '0iB0H1SZf2gP66tPYfFQCP']",13,1,False,0.146,0.0815,4,-23.239,0,0.0447,0.915,0.669,0.15,0.0889,101.068,162933,3.0,1994,1994-11-02,1
778,5lSD4YeEGWBItiCEvAgMq6,"Concerto Grosso in G Major, Op. 6, No. 1, HWV 319: IV. Allegro",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['George Frideric Handel', 'Budapest Strings']","['1QL7yTHrdahRMpvNtn6rI2', '0iB0H1SZf2gP66tPYfFQCP']",14,1,False,0.449,0.139,7,-19.408,1,0.0424,0.93,0.6729999999999999,0.156,0.614,134.317,147533,4.0,1994,1994-11-02,0
779,4ZhijymVYG7WmU912hRDj6,"Concerto Grosso in G Major, Op. 6, No. 1, HWV 319: V. Allegro",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['George Frideric Handel', 'Budapest Strings']","['1QL7yTHrdahRMpvNtn6rI2', '0iB0H1SZf2gP66tPYfFQCP']",15,1,False,0.4920000000000001,0.142,2,-18.97,1,0.0373,0.919,0.0128,0.103,0.675,100.283,185240,4.0,1994,1994-11-02,0
780,4NMgaCfTuEsPY2PYjRuKKZ,"Oratorium Festo Paschali: Kommt, eilet und laufet (Easter Oratorio), BWV 249: Kommt, eilet und laufet, BWV 249, ""Easter Oratorio"": I. Sinfonia, ''Adagio''",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Johann Sebastian Bach', 'Budapest Strings']","['5aIqB5nVVvmFsvSdExz408', '0iB0H1SZf2gP66tPYfFQCP']",16,1,False,0.111,0.151,11,-17.896,0,0.0456,0.917,0.79,0.114,0.0716,78.77600000000002,312000,1.0,1994,1994-11-02,0
781,1RnDx7gVwAIoOBDsEWRpLI,"Concerto for 2 Mandolins in G Major, RV 532: I. Allegro",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Antonio Vivaldi', 'Bela Sztankovitz', 'Zoltan Tokos', 'Budapest Strings']","['2QOIawHpSlOwXDvSqQ9YJR', '67nlInsQkVsebJLlFYWTmK', '4Gkb7KwA2WfFzqkWtRL4WW', '0iB0H1SZf2gP66tPYfFQCP']",17,1,False,0.565,0.125,2,-20.608,1,0.0389,0.954,0.943,0.28,0.7490000000000001,96.562,264093,4.0,1994,1994-11-02,1
782,7FhwJN54ExcVN39dIjuWak,"Concerto for 2 Mandolins in G Major, RV 532: II. Andante",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Antonio Vivaldi', 'Bela Sztankovitz', 'Zoltan Tokos', 'Budapest Strings']","['2QOIawHpSlOwXDvSqQ9YJR', '67nlInsQkVsebJLlFYWTmK', '4Gkb7KwA2WfFzqkWtRL4WW', '0iB0H1SZf2gP66tPYfFQCP']",18,1,False,0.6,0.0426,4,-31.479,0,0.0699,0.986,0.962,0.0675,0.311,88.309,218733,4.0,1994,1994-11-02,0
783,1ZZF6hRgVn78dh5EVO0Ofh,"Concerto for 2 Mandolins in G Major, RV 532: III. Allegro",Baroque Concertos (Famous),3AItNXVvzBqhpKqYJ2AwC2,"['Antonio Vivaldi', 'Bela Sztankovitz', 'Zoltan Tokos', 'Budapest Strings']","['2QOIawHpSlOwXDvSqQ9YJR', '67nlInsQkVsebJLlFYWTmK', '4Gkb7KwA2WfFzqkWtRL4WW', '0iB0H1SZf2gP66tPYfFQCP']",19,1,False,0.428,0.172,2,-20.025,1,0.0452,0.921,0.674,0.145,0.797,148.60299999999995,224000,3.0,1994,1994-11-02,0
784,0NKozSqw1NvmuRdtr8YLwb,India,Music Detected,4jeBFcF2olDvOdUt9gdW2v,['Deep Forest'],['4pAYkltTzVhqBZuDekCHa3'],1,1,False,0.516,0.51,7,-8.007,0,0.0252,0.0295,0.211,0.321,0.259,74.975,247493,4.0,2002,2002-07-30,8
785,2bGkJbPXXyStvIl5Lq2zxx,Endangered Species,Music Detected,4jeBFcF2olDvOdUt9gdW2v,['Deep Forest'],['4pAYkltTzVhqBZuDekCHa3'],2,1,False,0.597,0.622,5,-9.786,0,0.0357,0.0234,0.0468,0.113,0.177,134.987,377440,4.0,2002,2002-07-30,8
786,2eBtNkrhb5ffNWzA5XL7dZ,Soul Elevator,Music Detected,4jeBFcF2olDvOdUt9gdW2v,['Deep Forest'],['4pAYkltTzVhqBZuDekCHa3'],3,1,False,0.62,0.581,9,-7.7570000000000014,1,0.0285,0.0028899999999999,0.0554,0.325,0.422,123.94,251973,4.0,2002,2002-07-30,8
787,2Pktj1pqEy2D4NHn1aCCvv,Computer Machine,Music Detected,4jeBFcF2olDvOdUt9gdW2v,['Deep Forest'],['4pAYkltTzVhqBZuDekCHa3'],4,1,False,0.56,0.514,4,-9.264,1,0.0329,0.0172,0.135,0.104,0.5379999999999999,181.999,310827,4.0,2002,2002-07-30,4
788,7jYSYKCSQx32LYhMzbhCSw,Yuki Song (feat. Beverly Jo Scott),Music Detected,4jeBFcF2olDvOdUt9gdW2v,"['Deep Forest', 'Beverly Jo Scott']","['4pAYkltTzVhqBZuDekCHa3', '67Bq5hm4H8SUUDAIN9gy1q']",5,1,False,0.565,0.531,5,-10.384,0,0.0347,0.0149,0.000596,0.0501,0.193,134.04399999999998,323027,4.0,2002,2002-07-30,13
789,0341PuVQfalUD7Xe9aR8Zj,Beauty in Your Eyes,Music Detected,4jeBFcF2olDvOdUt9gdW2v,['Deep Forest'],['4pAYkltTzVhqBZuDekCHa3'],6,1,False,0.5820000000000001,0.8590000000000001,0,-7.108,1,0.0341,0.0307,0.00337,0.0992,0.519,131.961,263240,4.0,2002,2002-07-30,7
790,5JFCukIwiap18FGZnNbQXr,Elemental (feat. Beverly Jo Scott),Music Detected,4jeBFcF2olDvOdUt9gdW2v,"['Deep Forest', 'Beverly Jo Scott']","['4pAYkltTzVhqBZuDekCHa3', '67Bq5hm4H8SUUDAIN9gy1q']",7,1,False,0.565,0.482,4,-7.069,0,0.0268,0.0439,1.86e-05,0.105,0.413,150.082,324093,4.0,2002,2002-07-30,9
791,5Xm4uQ8O7s23dwTzUExvL6,Far East,Music Detected,4jeBFcF2olDvOdUt9gdW2v,['Deep Forest'],['4pAYkltTzVhqBZuDekCHa3'],8,1,False,0.425,0.391,3,-11.327,1,0.0353,0.267,0.76,0.0936,0.136,171.96400000000003,58907,4.0,2002,2002-07-30,2
792,2jLP6kt415peMmTCAM3XVK,Deep Blue Sea (feat. Anggun),Music Detected,4jeBFcF2olDvOdUt9gdW2v,"['Deep Forest', 'Anggun']","['4pAYkltTzVhqBZuDekCHa3', '3ahVFszO9ucf8JQLCNQeYA']",9,1,False,0.597,0.512,8,-8.745,1,0.0242,0.115,0.00396,0.104,0.18,85.97399999999998,256733,4.0,2002,2002-07-30,14
793,3CTEcS3EDInoaJZPvVVRrV,Will You Be Ready (feat. Angela McCluskey),Music Detected,4jeBFcF2olDvOdUt9gdW2v,"['Deep Forest', 'Angela McCluskey']","['4pAYkltTzVhqBZuDekCHa3', '5AlIxbb8HarTSm2tdA5F0x']",10,1,False,0.446,0.347,1,-10.103,1,0.0269,0.166,0.00576,0.0688,0.0777,78.979,318267,4.0,2002,2002-07-30,7
794,1XBDoBzoxe7fn2vFuydZCZ,In the Evening,Music Detected,4jeBFcF2olDvOdUt9gdW2v,['Deep Forest'],['4pAYkltTzVhqBZuDekCHa3'],11,1,False,0.368,0.0155,5,-19.388,1,0.0409999999999999,0.974,0.411,0.107,0.0594,77.874,96533,4.0,2002,2002-07-30,2
795,0dpA3S2i6JUAoX7bytVvlu,Dignity (feat. Beverly Jo Scott),Music Detected,4jeBFcF2olDvOdUt9gdW2v,"['Deep Forest', 'Beverly Jo Scott']","['4pAYkltTzVhqBZuDekCHa3', '67Bq5hm4H8SUUDAIN9gy1q']",12,1,False,0.484,0.373,10,-11.368,0,0.037,0.052,0.0554,0.127,0.146,160.032,321960,4.0,2002,2002-07-30,3
796,2uuWu8k9mxBOnZIsI4pby1,Endangered Species - Galleon Remix,Music Detected,4jeBFcF2olDvOdUt9gdW2v,"['Deep Forest', 'Galleon']","['4pAYkltTzVhqBZuDekCHa3', '51DIzOpPRD0WoDHzZrcBal']",13,1,False,0.622,0.862,0,-7.481,0,0.0887,0.0109,0.00181,0.0464,0.84,130.005,239400,4.0,2002,2002-07-30,2
797,21W6h0DvO3NVIPrUMyeFK2,"Festive Overture, Op. 96",Shostakovich (The Best Of),56UFBoIE9S6YLkqVnvxtvj,"['Dmitri Shostakovich', 'New Zealand Symphony Orchestra', 'Christopher Lyndon-Gee']","['6s1pCNXcbdtQJlsnM1hRIA', '5ZvFgRwyPK2Qf4TmSLTtfM', '1n6p9tBHDJO0fJxUFSpzZ9']",1,1,False,0.267,0.24,9,-21.1,1,0.0415,0.858,0.93,0.118,0.302,153.118,361600,4.0,1997,1997-06-11,0
798,5t48qQHivPE5cjrCPdLfYW,"The Gadfly Suite, Op. 97a (arr. L. Atovmyan): Interlude",Shostakovich (The Best Of),56UFBoIE9S6YLkqVnvxtvj,"['Lev Atovmyan', 'Dmitri Shostakovich', 'Ukraine National Symphony Orchestra', 'Theodore Kuchar']","['71IuGdRmRl7UHzLL6qSvm2', '6s1pCNXcbdtQJlsnM1hRIA', '0yqwhapWYzRkT5u7fcI5Ai', '7oFubvRIriTCF1yfzJm5RC']",2,1,False,0.157,0.00299,6,-35.576,1,0.0486,0.973,0.97,0.153,0.0381,69.167,158400,4.0,1997,1997-06-11,0
799,5y8VyNaz5lrKzjikAeYBfb,"The Gadfly Suite, Op. 97a (arr. L. Atovmyan): Barrel-Organ Waltz",Shostakovich (The Best Of),56UFBoIE9S6YLkqVnvxtvj,"['Lev Atovmyan', 'Dmitri Shostakovich', 'Ukraine National Symphony Orchestra', 'Theodore Kuchar']","['71IuGdRmRl7UHzLL6qSvm2', '6s1pCNXcbdtQJlsnM1hRIA', '0yqwhapWYzRkT5u7fcI5Ai', '7oFubvRIriTCF1yfzJm5RC']",3,1,False,0.43,0.0454,10,-28.515,1,0.0342,0.915,0.935,0.206,0.777,105.321,120893,4.0,1997,1997-06-11,0
800,5NccEf7bW0R1fOt2fdYDqq,"The Gadfly Suite, Op. 97a (arr. L. Atovmyan): Galop",Shostakovich (The Best Of),56UFBoIE9S6YLkqVnvxtvj,"['Lev Atovmyan', 'Dmitri Shostakovich', 'Ukraine National Symphony Orchestra', 'Theodore Kuchar']","['71IuGdRmRl7UHzLL6qSvm2', '6s1pCNXcbdtQJlsnM1hRIA', '0yqwhapWYzRkT5u7fcI5Ai', '7oFubvRIriTCF1yfzJm5RC']",4,1,False,0.591,0.3,7,-21.238000000000003,1,0.0868,0.759,0.8909999999999999,0.23,0.905,167.577,120707,4.0,1997,1997-06-11,0
801,1ZzVT4eyUE852Nd89oldMb,"The Gadfly Suite, Op. 97a (arr. L. Atovmyan): Romance",Shostakovich (The Best Of),56UFBoIE9S6YLkqVnvxtvj,"['Lev Atovmyan', 'Dmitri Shostakovich', 'Ukraine National Symphony Orchestra', 'Theodore Kuchar']","['71IuGdRmRl7UHzLL6qSvm2', '6s1pCNXcbdtQJlsnM1hRIA', '0yqwhapWYzRkT5u7fcI5Ai', '7oFubvRIriTCF1yfzJm5RC']",5,1,False,0.1,0.0335,1,-27.629,1,0.0454,0.959,0.937,0.115,0.0374,89.579,352800,3.0,1997,1997-06-11,0
802,7FhQYXodrZmWpNA75LwMSJ,Symphony No. 10 in E Minor: Allegro,Shostakovich (The Best Of),56UFBoIE9S6YLkqVnvxtvj,"['Dmitri Shostakovich', 'CSR Symphony Orchestra, Bratislava', 'Ladislav Slovák']","['6s1pCNXcbdtQJlsnM1hRIA', '0R8nObtWK9puBBRF3QFvAS', '0C9ysecCxRYs4SrmVSwI2I']",6,1,False,0.456,0.306,8,-15.734000000000002,1,0.0411,0.7190000000000001,0.912,0.0658,0.317,86.14399999999998,259560,4.0,1997,1997-06-11,0
803,5lypyeOCLX34yy839guCnU,"The Golden Age Suite, Op. 22a: Adagio",Shostakovich (The Best Of),56UFBoIE9S6YLkqVnvxtvj,"['Dmitri Shostakovich', 'New Zealand Symphony Orchestra', 'Christopher Lyndon-Gee']","['6s1pCNXcbdtQJlsnM1hRIA', '5ZvFgRwyPK2Qf4TmSLTtfM', '1n6p9tBHDJO0fJxUFSpzZ9']",7,1,False,0.0951,0.00922,3,-30.244,1,0.0449,0.8059999999999999,0.139,0.0693,0.0336,87.928,546533,3.0,1997,1997-06-11,0
804,3QgDAZWnR9GszpKlUykPkp,"The Golden Age Suite, Op. 22a: Polka",Shostakovich (The Best Of),56UFBoIE9S6YLkqVnvxtvj,"['Dmitri Shostakovich', 'New Zealand Symphony Orchestra', 'Christopher Lyndon-Gee']","['6s1pCNXcbdtQJlsnM1hRIA', '5ZvFgRwyPK2Qf4TmSLTtfM', '1n6p9tBHDJO0fJxUFSpzZ9']",8,1,False,0.568,0.0494,10,-32.011,1,0.0359,0.85,0.561,0.335,0.562,107.549,113907,4.0,1997,1997-06-11,0
